time, x_ref, y_ref, heading_ref, v_ref, steering_ref
49.4, 214.89, -2.07736, -0.700754, 5, 0.513413
49.41, 214.933, -2.11363, -0.689257, 5, 0.529981
49.42, 214.977, -2.14905, -0.677315, 5, 0.546576
49.43, 215.02, -2.18359, -0.664918, 5, 0.563169
49.44, 215.064, -2.21725, -0.652057, 5, 0.579735
49.45, 215.107, -2.25001, -0.638724, 5, 0.596241
49.46, 215.151, -2.28185, -0.624909, 5, 0.612656
49.47, 215.194, -2.31276, -0.610606, 5, 0.628948
49.48, 215.238, -2.34273, -0.595807, 5, 0.64508
49.49, 215.281, -2.37174, -0.580505, 5, 0.661017
49.5, 215.325, -2.39979, -0.564696, 5, 0.676722
49.51, 215.368, -2.42685, -0.548374, 5, 0.692157
49.52, 215.412, -2.45293, -0.531536, 5, 0.707283
49.53, 215.455, -2.47801, -0.514181, 5, 0.722061
49.54, 215.499, -2.50207, -0.496307, 5, 0.736453
49.55, 215.542, -2.52511, -0.477917, 5, 0.75042
49.56, 215.586, -2.54713, -0.459013, 5, 0.763925
49.57, 215.629, -2.56811, -0.439601, 5, 0.776929
49.58, 215.673, -2.58804, -0.419688, 5, 0.789396
49.59, 215.716, -2.60693, -0.399284, 5, 0.801291
49.6, 215.76, -2.62475, -0.378401, 5, 0.812579
49.61, 215.803, -2.64151, -0.357054, 5, 0.82323
49.62, 215.847, -2.6572, -0.33526, 5, 0.833211
49.63, 215.89, -2.67182, -0.31304, 5, 0.842494
49.64, 215.934, -2.68536, -0.290418, 5, 0.851051
49.65, 215.977, -2.69782, -0.26742, 5, 0.858858
49.66, 216.021, -2.7092, -0.244073, 5, 0.865892
49.67, 216.064, -2.71949, -0.220411, 5, 0.872132
49.68, 216.108, -2.72869, -0.196467, 5, 0.877559
49.69, 216.151, -2.7368, -0.172277, 5, 0.882157
49.7, 216.195, -2.74383, -0.14788, 5, 0.885912
49.71, 216.238, -2.74976, -0.123317, 5, 0.888811
49.72, 216.282, -2.75461, -0.0986303, 5, 0.890846
49.73, 216.325, -2.75837, -0.0738624, 5, 0.892009
49.74, 216.369, -2.76105, -0.0490578, 5, 0.892295
49.75, 216.412, -2.76265, -0.024261, 5, 0.891701
49.76, 216.456, -2.76316, 0.000483404, 5, 0.890225
49.77, 216.499, -2.76261, 0.0251311, 5, 0.887871
49.78, 216.543, -2.76098, 0.0496387, 5, 0.884642
49.79, 216.586, -2.75829, 0.0739638, 5, 0.880544
49.8, 216.63, -2.75453, 0.0980656, 5, 0.875586
49.81, 216.673, -2.74973, 0.121905, 5, 0.869777
49.82, 216.717, -2.74388, 0.145445, 5, 0.863132
49.83, 216.76, -2.73699, 0.168652, 5, 0.855665
49.84, 216.804, -2.72907, 0.191492, 5, 0.847394
49.85, 216.847, -2.72012, 0.213937, 5, 0.838338
49.86, 216.891, -2.71017, 0.23596, 5, 0.828519
49.87, 216.934, -2.69921, 0.257537, 5, 0.81796
49.88, 216.978, -2.68726, 0.278647, 5, 0.806688
49.89, 217.021, -2.67432, 0.299272, 5, 0.79473
49.9, 217.065, -2.66042, 0.319396, 5, 0.782116
49.91, 217.108, -2.64555, 0.339006, 5, 0.768877
49.92, 217.152, -2.62974, 0.358092, 5, 0.755045
49.93, 217.195, -2.613, 0.376646, 5, 0.740654
49.94, 217.239, -2.59534, 0.394662, 5, 0.72574
49.95, 217.282, -2.57677, 0.412136, 5, 0.710339
49.96, 217.326, -2.55731, 0.429067, 5, 0.694487
49.97, 217.369, -2.53697, 0.445453, 5, 0.678222
49.98, 217.413, -2.51578, 0.461296, 5, 0.661581
49.99, 217.456, -2.49373, 0.4766, 5, 0.644601
50, 217.5, -2.47086, 0.491367, 5, 0.62732
50.01, 217.543, -2.44718, 0.505602, 5, 0.609774
50.02, 217.587, -2.42271, 0.519312, 5, 0.591999
50.03, 217.63, -2.39745, 0.532503, 5, 0.57403
50.04, 217.674, -2.37144, 0.545181, 5, 0.555899
50.05, 217.717, -2.3447, 0.557355, 5, 0.537639
50.06, 217.761, -2.31723, 0.569033, 5, 0.519281
50.07, 217.804, -2.28906, 0.580222, 5, 0.500852
50.08, 217.848, -2.26021, 0.590932, 5, 0.48238
50.09, 217.891, -2.23069, 0.601171, 5, 0.463888
50.1, 217.935, -2.20054, 0.610947, 5, 0.445401
50.11, 217.978, -2.16977, 0.62027, 5, 0.426937
50.12, 218.022, -2.1384, 0.629147, 5, 0.408516
50.13, 218.065, -2.10646, 0.637587, 5, 0.390153
50.14, 218.109, -2.07396, 0.645599, 5, 0.371862
50.15, 218.152, -2.04093, 0.65319, 5, 0.353656
50.16, 218.196, -2.00739, 0.660368, 5, 0.335543
50.17, 218.239, -1.97337, 0.667142, 5, 0.317533
50.18, 218.283, -1.93888, 0.673517, 5, 0.29963
50.19, 218.326, -1.90395, 0.679501, 5, 0.281839
50.2, 218.37, -1.8686, 0.685101, 5, 0.264163
50.21, 218.413, -1.83287, 0.690322, 5, 0.246601
50.22, 218.457, -1.79676, 0.695172, 5, 0.229155
50.23, 218.5, -1.76031, 0.699654, 5, 0.21182
50.24, 218.544, -1.72354, 0.703775, 5, 0.194595
50.25, 218.587, -1.68648, 0.707539, 5, 0.177474
50.26, 218.631, -1.64914, 0.710951, 5, 0.160453
50.27, 218.674, -1.61156, 0.714014, 5, 0.143524
50.28, 218.718, -1.57376, 0.716733, 5, 0.12668
50.29, 218.761, -1.53577, 0.71911, 5, 0.109914
50.3, 218.805, -1.4976, 0.721148, 5, 0.0932153
50.31, 218.848, -1.45929, 0.72285, 5, 0.076576
50.32, 218.892, -1.42087, 0.724218, 5, 0.0599859
50.33, 218.935, -1.38235, 0.725253, 5, 0.0434349
50.34, 218.979, -1.34376, 0.725957, 5, 0.0269123
50.35, 219.022, -1.30513, 0.72633, 5, 0.0104077
50.36, 219.066, -1.26648, 0.726373, 5, -0.00608999
50.37, 219.109, -1.22785, 0.726086, 5, -0.0225915
50.38, 219.153, -1.18924, 0.725469, 5, -0.0391077
50.39, 219.196, -1.1507, 0.724521, 5, -0.0556494
50.4, 219.24, -1.11225, 0.72324, 5, -0.0722271
50.41, 219.283, -1.07391, 0.721626, 5, -0.088851
50.42, 219.327, -1.0357, 0.719676, 5, -0.105531
50.43, 219.37, -0.99766, 0.717388, 5, -0.122277
50.44, 219.414, -0.959806, 0.71476, 5, -0.139098
50.45, 219.457, -0.922166, 0.711787, 5, -0.156001
50.46, 219.501, -0.884765, 0.708467, 5, -0.172995
50.47, 219.544, -0.847627, 0.704796, 5, -0.190086
50.48, 219.588, -0.810778, 0.700769, 5, -0.207281
50.49, 219.631, -0.774242, 0.696382, 5, -0.224583
50.5, 219.675, -0.738043, 0.69163, 5, -0.241997
50.51, 219.718, -0.702207, 0.686507, 5, -0.259525
50.52, 219.762, -0.666756, 0.681008, 5, -0.277169
50.53, 219.805, -0.631716, 0.675125, 5, -0.294927
50.54, 219.849, -0.597109, 0.668854, 5, -0.312798
50.55, 219.892, -0.56296, 0.662187, 5, -0.330778
50.56, 219.936, -0.529291, 0.655116, 5, -0.348863
50.57, 219.979, -0.496125, 0.647634, 5, -0.367044
50.58, 220.023, -0.463485, 0.639735, 5, -0.385312
50.59, 220.066, -0.431393, 0.631408, 5, -0.403657
50.6, 220.11, -0.399871, 0.622647, 5, -0.422064
50.61, 220.153, -0.368941, 0.613443, 5, -0.44052
50.62, 220.197, -0.338625, 0.603788, 5, -0.459004
50.63, 220.24, -0.308943, 0.593672, 5, -0.4775
50.64, 220.284, -0.279917, 0.583088, 5, -0.495983
50.65, 220.327, -0.251566, 0.572025, 5, -0.51443
50.66, 220.371, -0.22391, 0.560477, 5, -0.532816
50.67, 220.414, -0.19697, 0.548434, 5, -0.551111
50.68, 220.458, -0.170764, 0.535889, 5, -0.569287
50.69, 220.501, -0.145311, 0.522833, 5, -0.587312
50.7, 220.545, -0.120629, 0.50926, 5, -0.605153
50.71, 220.588, -0.0967368, 0.495162, 5, -0.622775
50.72, 220.632, -0.0736515, 0.480534, 5, -0.640144
50.73, 220.675, -0.0513902, 0.46537, 5, -0.657222
50.74, 220.719, -0.0299695, 0.449666, 5, -0.673973
50.75, 220.762, -0.00940558, 0.433419, 5, -0.69036
50.76, 220.806, 0.010286, 0.416628, 5, -0.706346
50.77, 220.849, 0.0290899, 0.399292, 5, -0.721892
50.78, 220.893, 0.0469915, 0.381412, 5, -0.736962
50.79, 220.936, 0.0639767, 0.362992, 5, -0.75152
50.8, 220.98, 0.0800316, 0.344036, 5, -0.76553
50.81, 221.023, 0.0951431, 0.324553, 5, -0.778959
50.82, 221.067, 0.109299, 0.304552, 5, -0.791772
50.83, 221.11, 0.122486, 0.284044, 5, -0.803939
50.84, 221.154, 0.134693, 0.263046, 5, -0.815429
50.85, 221.197, 0.14591, 0.241573, 5, -0.826214
50.86, 221.241, 0.156126, 0.219647, 5, -0.836268
50.87, 221.284, 0.16533, 0.19729, 5, -0.845567
50.88, 221.328, 0.173513, 0.174528, 5, -0.854088
50.89, 221.371, 0.180667, 0.151389, 5, -0.861811
50.9, 221.415, 0.186783, 0.127906, 5, -0.868718
50.91, 221.458, 0.191853, 0.104111, 5, -0.874793
50.92, 221.502, 0.195871, 0.0800415, 5, -0.880024
50.93, 221.545, 0.19883, 0.0557353, 5, -0.884398
50.94, 221.589, 0.200723, 0.031233, 5, -0.887906
50.95, 221.632, 0.201546, 0.00657637, 5, -0.890543
50.96, 221.676, 0.201294, -0.0181913, 5, -0.892302
50.97, 221.719, 0.199962, -0.0430259, 5, -0.893183
50.98, 221.763, 0.197547, -0.067883, 5, -0.893185
50.99, 221.806, 0.194046, -0.0927179, 5, -0.89231
51, 221.85, 0.189457, -0.117486, 5, -0.890563
51.01, 221.893, 0.183777, -0.142144, 5, -0.887951
51.02, 221.937, 0.177006, -0.16665, 5, -0.884482
51.03, 221.98, 0.169143, -0.190962, 5, -0.880169
51.04, 222.024, 0.160187, -0.21504, 5, -0.875025
51.05, 222.067, 0.150141, -0.238849, 5, -0.869065
51.06, 222.111, 0.139004, -0.262352, 5, -0.862308
51.07, 222.154, 0.126778, -0.285518, 5, -0.854775
51.08, 222.198, 0.113467, -0.308317, 5, -0.846487
51.09, 222.241, 0.0990721, -0.330722, 5, -0.837469
51.1, 222.285, 0.0835982, -0.352708, 5, -0.827748
51.11, 222.328, 0.0670489, -0.374255, 5, -0.817352
51.12, 222.372, 0.0494292, -0.395344, 5, -0.806313
51.13, 222.415, 0.0307443, -0.415959, 5, -0.794661
51.14, 222.459, 0.0110003, -0.436088, 5, -0.782431
51.15, 222.502, -0.00979631, -0.45572, 5, -0.769658
51.16, 222.546, -0.0316384, -0.474846, 5, -0.756378
51.17, 222.589, -0.0545184, -0.493461, 5, -0.742629
51.18, 222.633, -0.0784279, -0.511562, 5, -0.728449
51.19, 222.676, -0.103358, -0.529146, 5, -0.713875
51.2, 222.72, -0.1293, -0.546214, 5, -0.698948
51.21, 222.763, -0.156243, -0.562767, 5, -0.683706
51.22, 222.807, -0.184177, -0.578807, 5, -0.668188
51.23, 222.85, -0.21309, -0.594341, 5, -0.652432
51.24, 222.894, -0.242973, -0.609371, 5, -0.636476
51.25, 222.937, -0.273811, -0.623906, 5, -0.620357
51.26, 222.981, -0.305593, -0.637952, 5, -0.604109
51.27, 223.024, -0.338305, -0.651516, 5, -0.587766
51.28, 223.068, -0.371934, -0.664608, 5, -0.571363
51.29, 223.111, -0.406466, -0.677235, 5, -0.554928
51.3, 223.155, -0.441886, -0.689407, 5, -0.538491
51.31, 223.198, -0.478179, -0.701133, 5, -0.52208
51.32, 223.242, -0.515328, -0.712423, 5, -0.505719
51.33, 223.285, -0.553319, -0.723287, 5, -0.489431
51.34, 223.329, -0.592135, -0.733733, 5, -0.473237
51.35, 223.372, -0.631758, -0.743771, 5, -0.457155
51.36, 223.416, -0.672172, -0.753412, 5, -0.441203
51.37, 223.459, -0.713357, -0.762665, 5, -0.425395
51.38, 223.503, -0.755297, -0.771538, 5, -0.409744
51.39, 223.546, -0.797972, -0.780041, 5, -0.39426
51.4, 223.59, -0.841364, -0.788182, 5, -0.378951
51.41, 223.633, -0.885452, -0.795971, 5, -0.363826
51.42, 223.677, -0.930216, -0.803416, 5, -0.34889
51.43, 223.72, -0.975638, -0.810525, 5, -0.334146
51.44, 223.764, -1.0217, -0.817305, 5, -0.319596
51.45, 223.807, -1.06837, -0.823765, 5, -0.305242
51.46, 223.851, -1.11563, -0.829911, 5, -0.291083
51.47, 223.894, -1.16347, -0.835751, 5, -0.277118
51.48, 223.938, -1.21186, -0.841291, 5, -0.263344
51.49, 223.981, -1.26078, -0.846537, 5, -0.249758
51.5, 224.025, -1.3102, -0.851496, 5, -0.236355
51.51, 224.068, -1.3601, -0.856173, 5, -0.223131
51.52, 224.112, -1.41047, -0.860574, 5, -0.210079
51.53, 224.155, -1.46127, -0.864704, 5, -0.197192
51.54, 224.199, -1.51248, -0.868568, 5, -0.184465
51.55, 224.242, -1.56408, -0.872169, 5, -0.171888
51.56, 224.286, -1.61605, -0.875513, 5, -0.159455
51.57, 224.329, -1.66836, -0.878603, 5, -0.147156
51.58, 224.373, -1.72099, -0.881443, 5, -0.134983
51.59, 224.416, -1.7739, -0.884037, 5, -0.122927
51.6, 224.46, -1.82709, -0.886386, 5, -0.110979
51.61, 224.503, -1.88052, -0.888495, 5, -0.0991281
51.62, 224.547, -1.93416, -0.890365, 5, -0.0873659
51.63, 224.59, -1.988, -0.891999, 5, -0.0756823
51.64, 224.634, -2.042, -0.893399, 5, -0.064067
51.65, 224.677, -2.09615, -0.894566, 5, -0.0525101
51.66, 224.721, -2.15041, -0.895502, 5, -0.0410013
51.67, 224.764, -2.20477, -0.896207, 5, -0.0295303
51.68, 224.808, -2.25919, -0.896683, 5, -0.0180869
51.69, 224.851, -2.31365, -0.896931, 5, -0.00666056
51.7, 224.895, -2.36812, -0.89695, 5, 0.00475902
51.71, 224.938, -2.42259, -0.89674, 5, 0.0161823
51.72, 224.982, -2.47702, -0.896302, 5, 0.0276196
51.73, 225.025, -2.53139, -0.895635, 5, 0.0390813
51.74, 225.069, -2.58567, -0.894738, 5, 0.0505779
51.75, 225.112, -2.63983, -0.89361, 5, 0.0621195
51.76, 225.156, -2.69386, -0.89225, 5, 0.0737165
51.77, 225.199, -2.74773, -0.890655, 5, 0.085379
51.78, 225.243, -2.80141, -0.888825, 5, 0.097117
51.79, 225.286, -2.85488, -0.886758, 5, 0.108941
51.8, 225.33, -2.9081, -0.88445, 5, 0.120859
51.81, 225.373, -2.96107, -0.881899, 5, 0.132883
51.82, 225.417, -3.01374, -0.879102, 5, 0.145021
51.83, 225.46, -3.06611, -0.876056, 5, 0.157282
51.84, 225.504, -3.11813, -0.872757, 5, 0.169676
51.85, 225.547, -3.1698, -0.869201, 5, 0.18221
51.86, 225.591, -3.22108, -0.865385, 5, 0.194893
51.87, 225.634, -3.27196, -0.861304, 5, 0.207734
51.88, 225.678, -3.3224, -0.856953, 5, 0.220738
51.89, 225.721, -3.37238, -0.852326, 5, 0.233913
51.9, 225.765, -3.42189, -0.84742, 5, 0.247265
51.91, 225.808, -3.4709, -0.842227, 5, 0.2608
51.92, 225.852, -3.51938, -0.836743, 5, 0.274522
51.93, 225.895, -3.56732, -0.83096, 5, 0.288435
51.94, 225.939, -3.61468, -0.824872, 5, 0.302541
51.95, 225.982, -3.66146, -0.818472, 5, 0.316844
51.96, 226.026, -3.70763, -0.811754, 5, 0.331343
51.97, 226.069, -3.75317, -0.804709, 5, 0.346038
51.98, 226.113, -3.79805, -0.797329, 5, 0.360928
51.99, 226.156, -3.84226, -0.789608, 5, 0.376009
52, 226.2, -3.88578, -0.781535, 5, 0.391276
52.01, 226.243, -3.92859, -0.773103, 5, 0.406723
52.02, 226.287, -3.97066, -0.764302, 5, 0.422342
52.03, 226.33, -4.01198, -0.755124, 5, 0.438122
52.04, 226.374, -4.05254, -0.74556, 5, 0.454053
52.05, 226.417, -4.09231, -0.735599, 5, 0.47012
52.06, 226.461, -4.13127, -0.725232, 5, 0.486308
52.07, 226.504, -4.16942, -0.714449, 5, 0.502598
52.08, 226.548, -4.20672, -0.703241, 5, 0.51897
52.09, 226.591, -4.24317, -0.691598, 5, 0.535403
52.1, 226.635, -4.27876, -0.67951, 5, 0.551871
52.11, 226.678, -4.31345, -0.666968, 5, 0.56835
52.12, 226.722, -4.34725, -0.653961, 5, 0.58481
52.13, 226.765, -4.38013, -0.640482, 5, 0.601221
52.14, 226.809, -4.41208, -0.626521, 5, 0.617553
52.15, 226.852, -4.4431, -0.612071, 5, 0.63377
52.16, 226.896, -4.47315, -0.597123, 5, 0.649839
52.17, 226.939, -4.50225, -0.58167, 5, 0.665722
52.18, 226.983, -4.53036, -0.565708, 5, 0.681384
52.19, 227.026, -4.55748, -0.549231, 5, 0.696786
52.2, 227.07, -4.5836, -0.532235, 5, 0.711889
52.21, 227.113, -4.60871, -0.514718, 5, 0.726654
52.22, 227.157, -4.6328, -0.496678, 5, 0.741044
52.23, 227.2, -4.65586, -0.478118, 5, 0.755018
52.24, 227.244, -4.67789, -0.459039, 5, 0.768539
52.25, 227.287, -4.69886, -0.439446, 5, 0.78157
52.26, 227.331, -4.71878, -0.419347, 5, 0.794073
52.27, 227.374, -4.73764, -0.39875, 5, 0.806014
52.28, 227.418, -4.75544, -0.377667, 5, 0.817357
52.29, 227.461, -4.77216, -0.356113, 5, 0.828071
52.3, 227.505, -4.7878, -0.334105, 5, 0.838125
52.31, 227.548, -4.80235, -0.311663, 5, 0.847489
52.32, 227.592, -4.81582, -0.28881, 5, 0.856137
52.33, 227.635, -4.8282, -0.265571, 5, 0.864043
52.34, 227.679, -4.83949, -0.241976, 5, 0.871185
52.35, 227.722, -4.84967, -0.218055, 5, 0.877541
52.36, 227.766, -4.85876, -0.193842, 5, 0.883093
52.37, 227.809, -4.86675, -0.169375, 5, 0.887825
52.38, 227.853, -4.87364, -0.144691, 5, 0.891722
52.39, 227.896, -4.87943, -0.11983, 5, 0.894774
52.4, 227.94, -4.88412, -0.0948361, 5, 0.89697
52.41, 227.983, -4.8877, -0.0697511, 5, 0.898304
52.42, 228.027, -4.89019, -0.0446198, 5, 0.89877
52.43, 228.07, -4.89159, -0.0194869, 5, 0.898366
52.44, 228.114, -4.89189, 0.00560282, 5, 0.897093
52.45, 228.157, -4.8911, 0.0306049, 5, 0.894952
52.46, 228.201, -4.88923, 0.0554755, 5, 0.891948
52.47, 228.244, -4.88627, 0.0801721, 5, 0.888088
52.48, 228.288, -4.88224, 0.104653, 5, 0.883381
52.49, 228.331, -4.87714, 0.12888, 5, 0.877838
52.5, 228.375, -4.87097, 0.152815, 5, 0.871473
52.51, 228.418, -4.86374, 0.176424, 5, 0.864302
52.52, 228.462, -4.85546, 0.199674, 5, 0.856344
52.53, 228.505, -4.84614, 0.222535, 5, 0.847619
52.54, 228.549, -4.83578, 0.24498, 5, 0.83815
52.55, 228.592, -4.82439, 0.266987, 5, 0.827962
52.56, 228.636, -4.81198, 0.288533, 5, 0.817082
52.57, 228.679, -4.79857, 0.3096, 5, 0.805539
52.58, 228.723, -4.78416, 0.330173, 5, 0.793363
52.59, 228.766, -4.76876, 0.350238, 5, 0.780587
52.6, 228.81, -4.75238, 0.369786, 5, 0.767244
52.61, 228.853, -4.73504, 0.388809, 5, 0.753371
52.62, 228.897, -4.71674, 0.407301, 5, 0.739003
52.63, 228.94, -4.69751, 0.425259, 5, 0.724178
52.64, 228.984, -4.67735, 0.442681, 5, 0.708933
52.65, 229.027, -4.65627, 0.459566, 5, 0.693308
52.66, 229.071, -4.63429, 0.475918, 5, 0.677341
52.67, 229.114, -4.61143, 0.491739, 5, 0.661071
52.68, 229.158, -4.5877, 0.507033, 5, 0.644536
52.69, 229.201, -4.56311, 0.521805, 5, 0.627773
52.7, 229.245, -4.53768, 0.536063, 5, 0.610819
52.71, 229.288, -4.51143, 0.549813, 5, 0.593711
52.72, 229.332, -4.48437, 0.563064, 5, 0.576483
52.73, 229.375, -4.45652, 0.575822, 5, 0.559168
52.74, 229.419, -4.42789, 0.588098, 5, 0.541797
52.75, 229.462, -4.39851, 0.5999, 5, 0.524401
52.76, 229.506, -4.36839, 0.611238, 5, 0.507007
52.77, 229.549, -4.33755, 0.622121, 5, 0.48964
52.78, 229.593, -4.30601, 0.632558, 5, 0.472326
52.79, 229.636, -4.27378, 0.64256, 5, 0.455086
52.8, 229.68, -4.24089, 0.652135, 5, 0.437939
52.81, 229.723, -4.20736, 0.661294, 5, 0.420902
52.82, 229.767, -4.1732, 0.670045, 5, 0.403993
52.83, 229.81, -4.13843, 0.678397, 5, 0.387223
52.84, 229.854, -4.10308, 0.68636, 5, 0.370604
52.85, 229.897, -4.06717, 0.693942, 5, 0.354147
52.86, 229.941, -4.03071, 0.701152, 5, 0.337859
52.87, 229.984, -3.99372, 0.707998, 5, 0.321745
52.88, 230.028, -3.95624, 0.714488, 5, 0.305812
52.89, 230.071, -3.91827, 0.720629, 5, 0.290061
52.9, 230.115, -3.87984, 0.72643, 5, 0.274495
52.91, 230.158, -3.84098, 0.731896, 5, 0.259113
52.92, 230.202, -3.8017, 0.737035, 5, 0.243916
52.93, 230.245, -3.76202, 0.741853, 5, 0.2289
52.94, 230.289, -3.72197, 0.746356, 5, 0.214064
52.95, 230.332, -3.68157, 0.75055, 5, 0.199404
52.96, 230.376, -3.64084, 0.754441, 5, 0.184915
52.97, 230.419, -3.5998, 0.758034, 5, 0.170592
52.98, 230.463, -3.55848, 0.761334, 5, 0.156429
52.99, 230.506, -3.5169, 0.764344, 5, 0.142421
53, 230.55, -3.47508, 0.767071, 5, 0.12856
53.01, 230.593, -3.43304, 0.769516, 5, 0.11484
53.02, 230.637, -3.3908, 0.771686, 5, 0.101253
53.03, 230.68, -3.3484, 0.773582, 5, 0.0877919
53.04, 230.724, -3.30584, 0.775207, 5, 0.0744487
53.05, 230.767, -3.26316, 0.776566, 5, 0.0612155
53.06, 230.811, -3.22037, 0.77766, 5, 0.0480846
53.07, 230.854, -3.1775, 0.778492, 5, 0.035048
53.08, 230.898, -3.13457, 0.779063, 5, 0.0220977
53.09, 230.941, -3.09161, 0.779376, 5, 0.00922579
53.1, 230.985, -3.04862, 0.779433, 5, -0.0035754
53.11, 231.028, -3.00565, 0.779234, 5, -0.0163136
53.12, 231.072, -2.9627, 0.77878, 5, -0.0289962
53.13, 231.115, -2.9198, 0.778074, 5, -0.0416305
53.14, 231.159, -2.87697, 0.777114, 5, -0.0542236
53.15, 231.202, -2.83423, 0.775903, 5, -0.0667823
53.16, 231.246, -2.79161, 0.774439, 5, -0.0793129
53.17, 231.289, -2.74913, 0.772724, 5, -0.0918217
53.18, 231.333, -2.7068, 0.770756, 5, -0.104314
53.19, 231.376, -2.66465, 0.768536, 5, -0.116796
53.2, 231.42, -2.62269, 0.766062, 5, -0.129273
53.21, 231.463, -2.58095, 0.763335, 5, -0.141747
53.22, 231.507, -2.53945, 0.760354, 5, -0.154225
53.23, 231.55, -2.49821, 0.757117, 5, -0.166709
53.24, 231.594, -2.45725, 0.753623, 5, -0.179202
53.25, 231.637, -2.41658, 0.74987, 5, -0.191706
53.26, 231.681, -2.37623, 0.745859, 5, -0.204224
53.27, 231.724, -2.33621, 0.741585, 5, -0.216755
53.28, 231.768, -2.29654, 0.737049, 5, -0.229302
53.29, 231.811, -2.25724, 0.732249, 5, -0.241862
53.3, 231.855, -2.21833, 0.727181, 5, -0.254435
53.31, 231.898, -2.17983, 0.721845, 5, -0.26702
53.32, 231.942, -2.14175, 0.716238, 5, -0.279613
53.33, 231.985, -2.10411, 0.710359, 5, -0.292211
53.34, 232.029, -2.06692, 0.704205, 5, -0.304809
53.35, 232.072, -2.03021, 0.697774, 5, -0.317402
53.36, 232.116, -1.99398, 0.691064, 5, -0.329984
53.37, 232.159, -1.95825, 0.684073, 5, -0.342548
53.38, 232.203, -1.92304, 0.676799, 5, -0.355086
53.39, 232.246, -1.88836, 0.66924, 5, -0.367588
53.4, 232.29, -1.85423, 0.661395, 5, -0.380045
53.41, 232.333, -1.82065, 0.653261, 5, -0.392446
53.42, 232.377, -1.78765, 0.644837, 5, -0.404778
53.43, 232.42, -1.75522, 0.636123, 5, -0.41703
53.44, 232.464, -1.7234, 0.627117, 5, -0.429188
53.45, 232.507, -1.69218, 0.617817, 5, -0.441236
53.46, 232.551, -1.66158, 0.608225, 5, -0.453161
53.47, 232.594, -1.63161, 0.598339, 5, -0.464945
53.48, 232.638, -1.60227, 0.58816, 5, -0.476573
53.49, 232.681, -1.57359, 0.577689, 5, -0.488026
53.5, 232.725, -1.54556, 0.566926, 5, -0.499286
53.51, 232.768, -1.5182, 0.555874, 5, -0.510335
53.52, 232.812, -1.49152, 0.544535, 5, -0.521154
53.53, 232.855, -1.46552, 0.532912, 5, -0.531724
53.54, 232.899, -1.44021, 0.521007, 5, -0.542024
53.55, 232.942, -1.41559, 0.508826, 5, -0.552034
53.56, 232.986, -1.39168, 0.496373, 5, -0.561735
53.57, 233.029, -1.36847, 0.483653, 5, -0.571105
53.58, 233.073, -1.34598, 0.470674, 5, -0.580126
53.59, 233.116, -1.32421, 0.457442, 5, -0.588776
53.6, 233.16, -1.30316, 0.443965, 5, -0.597036
53.61, 233.203, -1.28283, 0.430253, 5, -0.604887
53.62, 233.247, -1.26323, 0.416315, 5, -0.612308
53.63, 233.29, -1.24436, 0.402162, 5, -0.619281
53.64, 233.334, -1.22623, 0.387806, 5, -0.625787
53.65, 233.377, -1.20882, 0.373259, 5, -0.631809
53.66, 233.421, -1.19216, 0.358535, 5, -0.63733
53.67, 233.464, -1.17622, 0.343648, 5, -0.642332
53.68, 233.508, -1.16102, 0.328613, 5, -0.6468
53.69, 233.551, -1.14656, 0.313447, 5, -0.650718
53.7, 233.595, -1.13282, 0.298166, 5, -0.654073
53.71, 233.638, -1.11982, 0.282787, 5, -0.656851
53.72, 233.682, -1.10754, 0.267329, 5, -0.659039
53.73, 233.725, -1.09599, 0.251811, 5, -0.660625
53.74, 233.769, -1.08516, 0.236251, 5, -0.661599
53.75, 233.812, -1.07504, 0.220671, 5, -0.66195
53.76, 233.856, -1.06564, 0.205089, 5, -0.66167
53.77, 233.899, -1.05694, 0.189526, 5, -0.66075
53.78, 233.943, -1.04895, 0.174003, 5, -0.659184
53.79, 233.986, -1.04165, 0.158541, 5, -0.656964
53.8, 234.03, -1.03504, 0.14316, 5, -0.654087
53.81, 234.073, -1.02911, 0.127881, 5, -0.650546
53.82, 234.117, -1.02385, 0.112724, 5, -0.646341
53.83, 234.16, -1.01925, 0.0977097, 5, -0.641467
53.84, 234.204, -1.01532, 0.0828576, 5, -0.635923
53.85, 234.247, -1.01203, 0.068187, 5, -0.62971
53.86, 234.291, -1.00937, 0.0537169, 5, -0.622827
53.87, 234.334, -1.00734, 0.0394656, 5, -0.615277
53.88, 234.378, -1.00593, 0.0254506, 5, -0.607062
53.89, 234.421, -1.00513, 0.011689, 5, -0.598184
53.9, 234.465, -1.00491, -0.00180307, 5, -0.588649
53.91, 234.508, -1.00528, -0.01501, 5, -0.578462
53.92, 234.552, -1.00621, -0.0279172, 5, -0.567628
53.93, 234.595, -1.0077, -0.0405106, 5, -0.556156
53.94, 234.639, -1.00974, -0.0527772, 5, -0.544052
53.95, 234.682, -1.01229, -0.0647047, 5, -0.531327
53.96, 234.726, -1.01537, -0.0762816, 5, -0.517989
53.97, 234.769, -1.01894, -0.0874971, 5, -0.50405
53.98, 234.813, -1.02299, -0.0983413, 5, -0.48952
53.99, 234.856, -1.02752, -0.108805, 5, -0.474412
54, 234.9, -1.03249, -0.11888, 5, -0.458739
54.01, 234.943, -1.0379, -0.128558, 5, -0.442514
54.02, 234.987, -1.04373, -0.137832, 5, -0.425752
